iteration,residual
0,0.5682306821330101
0,1.7743759978911258
0,0.7011909221518913
0,1.197453821260439
0,0.48600676885645744
0,1.9114823964170464
0,0.5558043622924451
0,0.8183005632576645
0,0.8868546962749901
0,0.3643994545176905
0,1.1621941098423036
0,0.3679648040845185
0,1.2818371988767991
0,0.9992271929577404
0,1.2897913736858087
0,1.8854626032796424
0,0.7680185343861754
0,1.451763882504468
0,0.8653502101399126
0,1.4576305850986349
0,0.3826236671512767
0,0.2949904221529486
0,1.2049057002237282
0,0.28965995256519766
0,0.29378909375011775
0,0.9886316022605437
0,0.8790611902609027
0,1.2601458883039085
0,0.23304139150901693
0,0.49735117795077477
0,1.2252804683381386
0,1.2986357055491569
0,0.31781235537069763
0,0.5497686282407732
0,0.561129063492767
0,1.6754590865147392
0,1.0111116414455035
0,2.629726740217151
0,2.358068249552972
0,1.125041202494622
0,0.7222628563774219
0,0.30357587765045907
0,0.9069207408781089
0,0.8588118871288999
0,1.5352479032291924
0,0.550957608667799
0,1.1123594840575461
0,0.37794089612371495
0,2.9219153480379827
0,0.2586934620774922
0,2.081208966320566
0,1.094986164664754
0,0.2949216757210313
0,1.4138404601894674
0,1.1092289802561035
0,1.4192171569840721
0,3.2648943592586672
0,2.0563004660654
0,1.105666229263977
0,0.6816464910183173
0,0.2933521224878111
0,0.6865403932028461
0,0.6459876308002127
0,1.2225178694533712
0,0.8085953932114875
0,1.4753359053664243
0,1.1202811084353743
0,1.2171359607622723
0,0.4034849475708383
0,0.8188089554881095
0,0.5825882317111971
0,1.2198921928346764
0,0.48942431128980085
0,0.8209197388499981
0,0.31016666329450665
0,1.006441352473953
0,0.4944229222686934
0,0.8094951427572982
0,0.4304934119858957
0,0.5797041405474741
0,1.667927510057945
0,0.23755001953436858
0,1.0606096814564592
0,0.2532744148822449
0,0.32417561916403026
0,1.1123029740386354
0,0.6946528468098595
0,1.2707872406401575
0,0.9585097204036217
0,0.22844853681076044
0,2.850386304635363
0,0.7621591536028797
0,1.6800787702954962
0,1.5173266058255113
0,1.2305848577684848
0,0.4397934709407845
0,2.9900269705340246
0,1.2646853976777026
0,0.37084461906167027
0,0.22108832724296504
0,0.7495069589685361
0,1.1993768954723067
0,0.43594825502975915
0,0.7455504531101597
0,1.733959529390163
0,0.6188346786742904
0,2.3918129490540894
0,0.41236684060774936
0,0.5259770880163266
0,0.20513829498374808
0,1.8749097577660272
0,3.916533691804847
0,0.9981985920273826
0,0.61009933845106
0,1.3237601710267197
0,0.7726645222300815
0,2.913065122656282
0,0.8197276667311783
0,0.7963600497655008
0,0.9301581347008718
0,0.3500967236984213
0,1.5361188261133238
0,0.7236984118344849
0,1.0169286040141072
0,0.9125085185247529
0,1.2404956359526607
0,0.9690618649109547
0,0.6802244539679928
0,0.7101288941865351
0,0.42901661912975625
0,0.8319575960115722
0,1.7310555401463883
0,1.7869103883723083
0,2.288835537065886
0,1.357189610659652
0,1.1386918435540219
0,1.936317733829032
0,0.18544841141542467
0,0.5108059443780032
0,1.4283320500489096
0,0.41286298045984393
0,1.04226620068861
0,1.6105485416683492
0,0.7519588115430419
0,1.0677650223062396
0,1.3500640709206682
0,0.6621562135141059
0,0.8480006012807058
0,0.6772706626317861
0,1.2557361099285984
0,1.4928059780104623
0,0.9444287086478569
0,0.7070500796878556
0,1.9703555698047892
0,0.4957954082591413
0,1.8766391186182643
0,2.0304675283054956
0,1.0014607405003395
0,2.9667344317030273
0,0.4243255464111005
0,1.440348032219189
0,0.7180506055523681
0,1.0372686644667746
0,0.9055852696774079
0,0.5455396358842792
0,0.5409812043786547
0,0.3133448561473054
0,2.2777934991785944
0,0.5904532065094675
0,1.5781835992056623
0,1.2883703269996611
0,0.8020424272947968
0,0.9484514883862245
0,0.8661534285952727
0,0.43650147652707
0,1.4476426567199498
0,0.32206070941034015
0,1.3369674507961076
0,0.8841944633802534
0,1.2237457688533668
0,0.6319022275788989
0,0.511997107813654
0,0.9023626869863725
0,0.35420788769572265
0,0.31855878245753394
0,0.5419739682960018
0,1.8795974770785546
0,0.4574698918217968
0,0.329328247261061
0,1.258088505538152
0,1.051006760883306
0,0.3893657789987241
0,1.22357893351654
0,2.3472192851652998
0,0.7080013325381388
0,1.4140268564511194
0,1.7890578225188583
0,0.9225231480887213
0,0.48468720253325637
0,1.2603559020978405
0,0.40733161025211617
0,0.37440806276894883
0,0.5522839841975109
0,1.3848849005932673
0,2.047133122350009
0,1.1361145690205752
0,0.8818721197787209
0,0.5573612719216912
0,0.7170581722607191
0,2.1787357805692857
0,0.4519666862892103
0,2.3737760492263758
0,1.7649856631422571
0,0.6224461703531966
0,0.7708548064502969
0,0.7610286854190383
0,0.3360517252237666
0,2.773076980921305
0,0.2290282678792671
0,0.7724891628736186
0,0.5767219074809575
0,0.5098283851693692
0,0.8241930975609447
0,1.7899999939546563
0,1.3228898006631276
0,1.2621326761790104
0,0.4239824579145031
0,0.9685533025369781
0,1.4629535799371747
0,1.0134826467515967
0,0.43860068351169884
0,2.5198392457272405
0,0.584003438254338
0,0.45519361141420805
0,1.133337154634655
0,0.9246917782911069
0,0.4932513393992111
0,0.5136649861497907
0,0.610809681034442
0,0.7777674195787665
0,0.5318536833708757
0,0.5094889431790534
0,1.0892586147191115
0,0.9330029831712691
0,0.7816213461040639
0,1.4015762459276102
0,1.238527047773096
0,1.1963596024915264
0,0.5305410651699576
0,0.5203009389545364
0,2.9410639323704615
0,0.9577757547673977
0,0.20744939060246395
0,1.016854701105766
0,0.8230649967621684
0,0.3612863887145298
0,0.5017894290579356
0,0.46154572240519315
0,0.7587737352639821
0,1.0757304654651993
0,0.5217450604069774
0,0.9399816067243795
0,0.27194585613049105
0,0.46569845816779615
0,0.4736489058357591
0,0.9765739747478606
0,0.696221700730804
0,2.668575731239039
0,0.489802040044519
0,0.8428680515158703
0,1.2434185375461941
0,0.7556583699762015
0,0.362028874616337
0,1.553704958880259
0,0.9644464865488124
0,0.6177006604301747
0,0.9913916735625425
0,0.9225984964549034
0,0.6437840289490532
0,0.40734877177259393
0,1.147542276062467
0,1.2711174884462575
0,2.0615584231075132
0,1.0155739513885675
0,1.8514907746573035
0,0.8787570685199082
0,1.1084390412603387
0,1.2200974324817724
0,1.302272141177801
0,0.7437504215515308
0,0.8159081073972597
0,1.7677119513631507
0,0.8656117177774135
0,0.9375323545154788
0,1.4757568071474996
0,0.4769002605019129
0,0.433601808574979
0,0.647664093459507
0,0.97839392328587
0,0.7482076107625645
0,0.44777897639395925
0,1.3336050568241802
0,0.5391771049040652
0,0.2968668362630855
0,1.2435337805252127
0,1.0580603583004702
0,1.065295459780679
0,0.771290752812458
0,0.9095748593932536
0,0.2512291753983568
0,2.862343705677408
0,1.3007905821388714
0,0.8398858217242038
0,1.651942967545351
0,0.5382583380925218
